id,magnitude,place,time,longitude,latitude,depth_km
us6000aea8,5.5,south of the Kermadec Islands,2020-06-18 16:11:39.955,-177.9183,-33.2565,10.0
us7000aay3,4.6,south of the Kermadec Islands,2020-06-18 16:06:59.408,-178.2262,-33.3306,10.0
us7000aaz5,4.9,south of the Kermadec Islands,2020-06-18 15:45:31.773,-177.5802,-33.0145,10.0
us7000aaxv,4.7,southern Mid-Atlantic Ridge,2020-06-18 15:45:30.666,-10.9747,-47.2302,10.0
us7000aay1,4.8,south of the Kermadec Islands,2020-06-18 15:44:42.350,-178.055,-33.1849,10.0
us7000aaxs,4.7,south of the Kermadec Islands,2020-06-18 15:23:48.265,-178.2794,-32.8206,10.0
us7000aaxr,5.2,southern Mid-Atlantic Ridge,2020-06-18 15:20:55.669,-11.1694,-47.0167,10.0
us6000ae7q,5.5,south of the Kermadec Islands,2020-06-18 15:06:15.598,-177.9703,-33.1561,10.0
us7000aayg,4.7,south of the Kermadec Islands,2020-06-18 14:52:51.226,-178.2636,-32.9605,10.0
us7000aaxl,4.5,south of the Kermadec Islands,2020-06-18 14:26:51.905,-178.2184,-33.499,10.0
us7000aaxp,4.6,south of the Kermadec Islands,2020-06-18 14:23:34.088,-178.7497,-32.99,10.0
us6000ae6y,4.9,south of the Fiji Islands,2020-06-18 14:07:04.323,178.397,-26.5967,610.69
us6000ae6t,4.8,"82 km WNW of Monywa, Myanmar",2020-06-18 13:59:20.228,94.43,22.4515,87.37
us7000aaxc,4.5,south of the Kermadec Islands,2020-06-18 13:20:57.061,-178.1142,-33.4971,10.0
us7000aaxf,4.7,"166 km E of Pangai, Tonga",2020-06-18 13:10:26.939,-172.766,-19.9468,10.0
us7000aax7,4.7,south of the Kermadec Islands,2020-06-18 13:03:24.609,-178.1918,-33.7292,10.0
us6000ae4n,7.4,south of the Kermadec Islands,2020-06-18 12:49:53.844,-177.8571,-33.2927,10.0
us6000ae40,5.1,"134 km SE of Pangai, Tonga",2020-06-18 11:43:40.128,-173.5312,-20.7545,10.0
us6000ae37,4.5,"153 km SSE of Lospalos, Timor Leste",2020-06-18 11:16:54.774,127.6623,-9.7384,10.0
us7000aax5,4.5,"13 km SSW of Sabang, Indonesia",2020-06-18 10:56:55.720,95.2875,5.7719,10.0
us7000aaws,4.8,Kermadec Islands region,2020-06-18 02:04:54.316,-176.9743,-31.3293,10.0
us6000advt,4.9,"296 km WNW of Sabang, Indonesia",2020-06-18 02:02:17.568,92.6936,6.4533,10.0
us7000aawr,4.5,"181 km NNW of Sola, Vanuatu",2020-06-18 01:35:01.575,166.8085,-12.4019,90.77
us6000adup,4.5,"125 km SSE of Kastrí, Greece",2020-06-17 23:50:01.076,24.4684,33.7464,27.51
us6000adti,4.8,"176 km ESE of Mil’kovo, Russia",2020-06-17 22:15:12.278,161.0029,53.943,42.8
us6000adrw,4.5,"144 km WSW of Pistol River, Oregon",2020-06-17 21:08:09.770,-126.0193,41.7938,22.03
us6000adn2,4.5,Scotia Sea,2020-06-17 18:21:48.087,-58.8981,-56.43,10.0
us6000ahtq,4.8,Balleny Islands region,2020-06-17 13:14:16.884,175.6367,-64.2749,10.0
us6000adgc,4.6,"195 km NE of Santa Cruz das Flores, Portugal",2020-06-17 12:29:23.969,-29.3203,40.5343,10.0
us6000adfe,4.9,"144 km NNW of Kendari, Indonesia",2020-06-17 11:10:22.228,122.2145,-2.7093,10.0
us6000adcy,4.5,"209 km S of Punta de Burica, Panama",2020-06-17 08:34:55.180,-82.7469,6.1404,10.0
us6000adbh,4.6,"34 km SW of Pasni, Pakistan",2020-06-17 06:58:17.560,63.2549,25.0244,10.0
us6000adb0,5.6,"128 km W of Hihifo, Tonga",2020-06-17 06:24:18.242,-174.979,-16.1358,281.59
us6000adam,4.5,"9 km SW of Tarui, Japan",2020-06-17 06:03:03.480,136.4659,35.2969,10.0
us6000ahth,4.7,"47 km S of Hihifo, Tonga",2020-06-17 04:48:19.322,-173.7758,-16.3832,53.31
us6000ad8h,5.1,South Sandwich Islands region,2020-06-17 03:05:47.727,-24.6592,-57.396,10.0
us6000ad7w,4.8,"104 km W of Pariaman, Indonesia",2020-06-17 01:40:29.169,99.178,-0.6165,51.37
us6000ad70,4.8,"10 km NNW of Talcahuano, Chile",2020-06-17 00:50:45.919,-73.1553,-36.637,24.17
us6000aczw,4.5,"55 km SW of San Pedro de Atacama, Chile",2020-06-16 17:54:40.319,-68.5679,-23.2758,108.9
us6000acva,5.5,"74 km SSE of Sharm el-Sheikh, Egypt",2020-06-16 14:30:26.687,34.7204,27.3437,10.0
us6000ah7s,4.5,Mid-Indian Ridge,2020-06-16 14:20:06.340,71.4033,-26.3641,10.0
us6000ah7a,4.6,Mid-Indian Ridge,2020-06-16 14:19:23.804,71.5356,-26.4922,10.0
us6000ah79,4.5,"70 km NW of Port-Vila, Vanuatu",2020-06-16 13:46:26.714,167.8365,-17.2892,10.0
us6000acue,4.5,"49 km NNE of Yonakuni, Japan",2020-06-16 13:34:14.827,123.2346,24.856,16.62
us6000act0,4.7,"99 km SSW of Corinto, Nicaragua",2020-06-16 12:21:34.554,-87.4965,11.6376,17.34
us6000acrw,4.8,"98 km W of Pyay, Myanmar",2020-06-16 11:15:51.620,94.3005,18.954,35.0
us6000ah74,4.6,"50 km SSE of Padang, Indonesia",2020-06-16 11:07:44.351,100.501,-1.3845,73.53
us6000acq5,5.0,"27 km SE of Jurm, Afghanistan",2020-06-16 09:21:37.394,71.0335,36.6712,229.31
us6000ah72,4.5,south of Tonga,2020-06-16 08:55:47.250,-174.9026,-25.9326,10.0
us6000acpf,5.0,"85 km WNW of Port-Vila, Vanuatu",2020-06-16 08:30:29.991,167.6211,-17.3336,10.0
us6000acn0,4.5,"100 km NNE of Phôngsali, Laos",2020-06-16 06:12:29.282,102.5907,22.4618,10.0
us6000ah6s,4.5,"294 km SW of Nadi, Fiji",2020-06-16 05:42:18.091,175.1285,-19.3266,10.0
us6000acml,4.6,central East Pacific Rise,2020-06-16 05:33:04.648,-107.3296,-6.2354,10.0
us6000ah6r,4.5,"79 km S of Labuan, Indonesia",2020-06-16 04:32:49.595,105.7059,-7.0855,35.0
us6000ah70,4.5,"49 km ESE of Tobelo, Indonesia",2020-06-16 03:04:01.292,128.4382,1.5964,10.0
us6000ah6k,4.8,"102 km NNW of Lautoka, Fiji",2020-06-16 02:17:25.384,177.1369,-16.7396,10.0
us6000ack0,5.6,"68 km ENE of Khorugh, Tajikistan",2020-06-16 01:30:48.397,72.2035,37.8342,127.0
us6000aciu,4.9,"133 km N of Kendari, Indonesia",2020-06-15 23:36:29.821,122.2814,-2.7948,10.0
us6000aey4,4.5,South Sandwich Islands region,2020-06-15 22:44:03.394,-27.4559,-55.9013,94.62
us6000acg7,4.5,"23 km W of Dutch Harbor, Alaska",2020-06-15 21:16:49.219,-166.8977,53.9186,11.41
us6000acbn,4.9,"27 km NNE of Opotiki, New Zealand",2020-06-15 17:29:44.707,177.45,-37.7954,35.0
us6000acb9,4.7,"55 km NNE of Yonakuni, Japan",2020-06-15 17:19:29.313,123.2355,24.9153,10.0
us6000acb1,4.5,"71 km ENE of Namie, Japan",2020-06-15 16:55:00.977,141.6938,37.8227,73.13
us6000aexu,4.5,"8 km E of Yedisu, Turkey",2020-06-15 16:52:37.882,40.6354,39.4398,5.7
us6000ac9p,4.7,"36 km NNE of Yonakuni, Japan",2020-06-15 15:47:18.858,123.1109,24.7796,10.0
us6000ac9e,4.5,"55 km NNE of Yonakuni, Japan",2020-06-15 15:24:39.951,123.2738,24.901,10.0
us6000aexr,4.7,Pacific-Antarctic Ridge,2020-06-15 14:22:32.537,-158.7066,-62.2584,10.0
us6000aexn,4.5,"47 km NNE of Yonakuni, Japan",2020-06-15 14:03:01.701,123.2505,24.8308,10.0
us6000ac7p,5.2,"51 km NNE of Yonakuni, Japan",2020-06-15 13:47:15.324,123.2684,24.8601,10.44
us6000ac7l,4.5,"51 km NNE of Yonakuni, Japan",2020-06-15 13:30:58.392,123.2687,24.8662,10.0
us6000aext,4.5,"65 km W of Yonakuni, Japan",2020-06-15 11:36:47.775,122.3605,24.5449,10.0
us6000ac61,4.5,"53 km N of Yonakuni, Japan",2020-06-15 11:03:32.150,123.0301,24.9475,10.0
us6000ac54,5.2,"171 km SSW of Gizo, Solomon Islands",2020-06-15 10:37:33.314,156.1029,-9.4658,10.0
us6000ac58,4.6,southeast of Easter Island,2020-06-15 10:31:19.922,-91.2495,-41.0721,10.0
us6000aexi,4.7,"46 km NNE of Yonakuni, Japan",2020-06-15 09:37:45.572,123.1643,24.8618,10.0
us6000ac40,4.7,"49 km NE of Yonakuni, Japan",2020-06-15 09:18:02.921,123.3157,24.8074,10.0
us6000ac2p,4.6,"59 km NNE of Yonakuni, Japan",2020-06-15 07:24:56.281,123.2229,24.9686,10.0
us6000ac2m,4.7,"138 km NE of San Pedro de Atacama, Chile",2020-06-15 07:23:00.644,-67.3174,-21.9719,192.06
us6000ac2l,4.5,"80 km W of San Antonio de los Cobres, Argentina",2020-06-15 07:18:32.216,-67.1124,-24.1903,156.13
us6000ac28,5.5,"18 km E of Yedisu, Turkey",2020-06-15 06:51:31.776,40.7479,39.4226,10.0
us6000aexb,4.6,southeast of the Loyalty Islands,2020-06-15 05:53:25.128,172.52,-22.2688,58.77
us6000ac0i,5.2,"46 km S of Tobelo, Indonesia",2020-06-15 04:15:43.652,128.068,1.3092,116.22
us6000ac0k,5.2,"160 km SSW of Gizo, Solomon Islands",2020-06-15 04:09:35.674,156.1168,-9.365,10.0
us6000ac0p,5.1,"175 km SSW of Gizo, Solomon Islands",2020-06-15 04:07:48.219,155.9975,-9.4515,10.0
us6000abzg,4.7,"45 km NNE of Yonakuni, Japan",2020-06-15 03:01:21.810,123.1988,24.8309,10.0
us6000abyx,4.5,"43 km NNE of Yonakuni, Japan",2020-06-15 02:32:53.928,123.1895,24.8236,10.0
us6000aby0,4.7,"137 km ESE of Pangai, Tonga",2020-06-15 01:29:48.487,-173.2605,-20.505,10.0
us6000abxl,4.5,"41 km NNE of Yonakuni, Japan",2020-06-15 01:14:40.431,123.1394,24.8147,10.0
us6000abw4,4.6,"36 km W of Kirakira, Solomon Islands",2020-06-15 00:16:08.859,161.5954,-10.4009,54.1
us6000abvw,4.5,"42 km NE of Yonakuni, Japan",2020-06-14 23:55:53.632,123.2677,24.7641,16.09
us6000aew8,4.5,"20 km E of Yedisu, Turkey",2020-06-14 22:40:36.458,40.7696,39.4057,10.0
us6000abue,5.1,"45 km W of Siocon, Philippines",2020-06-14 22:29:57.954,121.7308,7.6536,10.0
us6000abu9,4.7,"48 km NNE of Yonakuni, Japan",2020-06-14 22:26:10.802,123.2267,24.8493,10.0
us6000aew3,4.7,Pacific-Antarctic Ridge,2020-06-14 22:14:43.957,-147.6881,-57.4395,10.0
us6000abte,5.1,"222 km SE of Severo-Kuril’sk, Russia",2020-06-14 21:23:19.156,158.098,49.1299,10.0
us6000aew0,4.6,"47 km NNE of Yonakuni, Japan",2020-06-14 21:08:28.108,123.2064,24.8565,10.0
us6000abry,5.1,"55 km NNE of Yonakuni, Japan",2020-06-14 19:26:20.026,123.2597,24.9047,10.0
us6000abrd,4.6,"45 km NNE of Yonakuni, Japan",2020-06-14 18:37:42.405,123.2288,24.8163,10.0
us6000abr4,4.8,"49 km NNE of Yonakuni, Japan",2020-06-14 18:15:11.283,123.1948,24.8725,10.0
us6000abr2,5.2,"54 km ENE of Mohr, Iran",2020-06-14 18:06:01.738,53.3785,27.7759,10.0
us6000abqq,4.6,"55 km NNE of Yonakuni, Japan",2020-06-14 17:28:38.828,123.2904,24.8865,10.0
us6000aevp,4.5,"123 km WNW of Höfn, Iceland",2020-06-14 16:32:45.133,-17.7118,64.5015,7.63
us6000abps,5.0,Mid-Indian Ridge,2020-06-14 16:02:48.403,69.5986,-23.5748,10.0
us6000abpe,4.5,"19 km ESE of Yedisu, Turkey",2020-06-14 15:09:18.396,40.7449,39.3717,10.0
us6000abpa,4.8,"253 km WNW of Ambon, Indonesia",2020-06-14 14:47:34.455,125.9606,-3.1796,55.58
us6000abp7,5.1,"9 km N of Bhach?u, India",2020-06-14 14:43:08.390,70.3548,23.3821,10.0
us6000abp5,4.5,"18 km E of Yedisu, Turkey",2020-06-14 14:34:50.289,40.7508,39.417,10.0
us6000abnv,5.9,"14 km E of Yedisu, Turkey",2020-06-14 14:24:29.501,40.7073,39.4229,10.0
us6000abpc,4.6,"276 km NW of Haveluloto, Tonga",2020-06-14 14:24:07.773,-177.3314,-19.6567,555.36
us6000abnj,4.9,"115 km NNE of Tobelo, Indonesia",2020-06-14 13:25:23.305,128.2659,2.7367,120.3
us6000aevi,4.5,central Mid-Atlantic Ridge,2020-06-14 11:22:46.198,-39.9058,9.5142,10.0
us6000abkd,4.8,"43 km NNE of Falam, Myanmar",2020-06-14 05:35:31.831,93.7812,23.2948,62.31
us6000abk5,4.9,"78 km NE of Tobelo, Indonesia",2020-06-14 04:57:49.835,128.4261,2.3028,35.0
us6000abjt,4.9,"36 km NW of Pante Makasar, Timor Leste",2020-06-14 03:35:19.479,124.1321,-8.9885,71.8
us6000abjj,4.8,"55 km NNE of Sarupathar, India",2020-06-14 02:39:43.149,97.0594,26.6545,10.0
us6000abii,4.9,"44 km ENE of Mohr, Iran",2020-06-13 23:15:05.096,53.2836,27.743,10.0
us6000abi5,4.8,"55 km ENE of Mohr, Iran",2020-06-13 22:04:16.539,53.3816,27.7921,10.0
us6000aesk,4.5,Carlsberg Ridge,2020-06-13 21:26:50.530,67.2136,-0.1544,10.0
us6000abgq,6.2,"Pagan region, Northern Mariana Islands",2020-06-13 21:08:30.503,145.1116,18.9317,622.0
us6000abge,5.4,"56 km WSW of Yonakuni, Japan",2020-06-13 20:18:59.836,122.4669,24.3098,53.65
us6000abg4,4.8,"208 km S of Unalaska, Alaska",2020-06-13 19:02:09.527,-166.028,52.0284,14.47
us6000abg6,5.0,Mid-Indian Ridge,2020-06-13 18:48:29.289,69.0748,-23.1647,10.0
us6000abfn,4.8,"131 km W of Panguna, Papua New Guinea",2020-06-13 18:07:53.460,154.3,-6.3544,10.0
us6000aesb,4.6,"167 km ESE of Biak, Indonesia",2020-06-13 16:19:23.407,137.3549,-1.9784,32.94
us6000abcq,6.6,"130 km WNW of Naze, Japan",2020-06-13 15:51:24.069,128.2713,28.8591,165.0
us6000abcc,4.6,"80 km SW of Basco, Philippines",2020-06-13 15:25:02.317,121.4076,19.947,37.28
us6000abb9,4.9,southeast of the Loyalty Islands,2020-06-13 14:24:05.912,171.3739,-22.2103,100.3
us6000aba0,4.7,"Pulau-Pulau Sangihe, Indonesia",2020-06-13 11:57:21.810,125.6522,3.5867,62.47
us6000ab9k,5.0,"141 km WSW of Adak, Alaska",2020-06-13 11:43:34.049,-178.3931,51.2369,44.7
us6000ab7d,5.1,"63 km SE of Sumbawa Besar, Indonesia",2020-06-13 09:15:52.287,117.8202,-8.9048,44.32
us6000ab62,5.1,"130 km SE of Pangai, Tonga",2020-06-13 06:07:23.619,-173.5632,-20.7288,10.0
pr2020165002,4.5,Puerto Rico region,2020-06-13 05:52:34.330,-66.9471,17.9601,9.0
us6000aes1,4.6,central Mid-Atlantic Ridge,2020-06-13 05:20:28.563,-36.6718,7.6684,10.0
us6000ab2t,4.8,"132 km SE of Pondaguitan, Philippines",2020-06-13 02:10:49.544,127.0783,5.5691,58.3
us6000ae9c,4.5,"128 km SW of Attu Station, Alaska",2020-06-12 22:48:17.293,171.6333,52.1914,10.0
us6000ae9a,4.5,"15 km WNW of Mabua, Philippines",2020-06-12 22:09:03.531,125.3126,9.8703,56.17
us6000aavu,4.7,"169 km E of Yamada, Japan",2020-06-12 19:16:24.757,143.8977,39.2774,53.64
us6000aavr,4.9,"57 km S of Hihifo, Tonga",2020-06-12 19:09:20.689,-173.786,-16.4745,71.4
us6000aam0,4.7,"29 km SSE of Xunchang, China",2020-06-12 13:03:40.063,104.8442,28.2145,10.0
us6000aaly,4.7,"24 km N of Naze, Japan",2020-06-12 13:03:37.678,129.439,28.585,70.25
us6000aakx,4.6,"44 km SE of Saiki, Japan",2020-06-12 11:30:37.591,132.187,32.6312,47.59
us6000aakb,4.6,"198 km SW of Pelabuhanratu, Indonesia",2020-06-12 10:51:01.809,105.2385,-8.2197,10.0
us6000ae8s,4.5,"134 km SE of Kimbe, Papua New Guinea",2020-06-12 07:31:59.810,150.8708,-6.5132,10.0
us6000aah8,4.7,"93 km NW of Queenstown, New Zealand",2020-06-12 07:29:18.337,167.7606,-44.4876,10.44
us6000ae8m,4.6,"Kermadec Islands, New Zealand",2020-06-12 03:58:39.516,-177.7851,-30.7573,35.0
us6000aadz,5.7,Prince Edward Islands region,2020-06-12 02:53:22.587,41.7836,-42.9925,10.0
us6000aacm,5.1,Ascension Island region,2020-06-12 00:53:26.309,-11.7955,-6.7595,10.0
us6000aa8x,4.5,"159 km ESE of Sarangani, Philippines",2020-06-11 20:23:16.648,126.8684,5.0962,102.71
us6000ae5u,4.6,"192 km SW of Pelabuhanratu, Indonesia",2020-06-11 20:22:25.402,105.3274,-8.2219,10.0
us6000aa2v,4.5,"36 km ESE of Nemuro, Japan",2020-06-11 17:09:33.713,145.9564,43.1474,70.32
us6000ae5p,4.7,South Sandwich Islands region,2020-06-11 14:57:59.848,-22.8177,-60.623,10.0
us6000a9x1,4.6,"187 km SSE of Port Blair, India",2020-06-11 10:48:34.653,93.6808,10.2409,10.0
us6000a9mk,4.7,"92 km WNW of Rabaul, Papua New Guinea",2020-06-11 00:40:24.002,151.3948,-3.8795,10.0
us6000a9k1,5.3,southern Mid-Atlantic Ridge,2020-06-10 21:14:39.651,-13.1712,-15.3724,10.0
us6000a9ji,4.5,"153 km WSW of Tual, Indonesia",2020-06-10 20:50:26.489,131.5597,-6.3373,74.61
us6000adi1,4.6,southern Mid-Atlantic Ridge,2020-06-10 20:11:29.582,-13.5107,-15.6073,10.0
us6000a9ic,4.9,"49 km NW of Luwuk, Indonesia",2020-06-10 20:01:00.071,122.426,-0.685,14.58
us6000a9ik,6.0,southern Mid-Atlantic Ridge,2020-06-10 19:58:50.008,-13.0363,-15.8069,10.0
us6000adhy,4.5,"98 km N of Nuku‘alofa, Tonga",2020-06-10 19:09:28.877,-175.2764,-20.2557,105.87
us6000adhx,4.6,"65 km WNW of Ternate, Indonesia",2020-06-10 18:18:29.091,126.8408,1.0142,120.88
us6000adhs,4.5,"171 km WSW of Ternate, Indonesia",2020-06-10 14:44:24.740,126.0938,-0.0646,10.0
us6000adhm,4.5,"18 km E of Mazo Cruz, Peru",2020-06-10 11:13:42.619,-69.5449,-16.7273,204.19
us6000a97v,4.6,"Pulau Pulau Tanimbar, Indonesia",2020-06-10 09:25:29.491,130.2386,-7.6532,35.0
us6000a953,4.5,"121 km NNE of Calama, Chile",2020-06-10 06:00:16.769,-68.3977,-21.4709,118.56
us6000a93q,5.1,"63 km SSW of Sungai Penuh, Indonesia",2020-06-10 04:35:18.804,101.152,-2.5751,41.7
us6000adhf,4.8,"138 km NW of Sola, Vanuatu",2020-06-10 04:29:38.954,166.7163,-12.9323,148.77
us6000a93j,5.9,south of the Fiji Islands,2020-06-10 04:29:20.674,179.2275,-23.4568,541.31
us6000a931,4.8,Banda Sea,2020-06-10 03:55:04.636,129.8142,-6.5644,142.33
us6000adhd,4.7,"58 km N of Sola, Vanuatu",2020-06-10 03:50:30.435,167.5315,-13.352,10.0
us6000a92u,4.5,"57 km SSW of Lithakiá, Greece",2020-06-10 03:24:24.080,20.4774,37.28,10.0
us6000adha,4.7,"79 km NW of Port-Vila, Vanuatu",2020-06-10 02:12:13.154,167.7125,-17.3123,13.05
us6000a910,4.5,Carlsberg Ridge,2020-06-10 01:11:35.437,59.6699,7.1989,10.0
us6000a8zy,4.5,"80 km SW of Atocha, Bolivia",2020-06-09 23:58:48.619,-66.7434,-21.4696,211.11
us6000acxs,4.7,"177 km SSE of Isangel, Vanuatu",2020-06-09 20:53:20.140,170.0782,-20.9613,99.78
us6000a8x5,4.6,"296 km NNW of Bamboo Flat, India",2020-06-09 20:47:32.885,91.6101,14.151,10.0
us6000a8r0,4.6,"39 km WNW of Madang, Papua New Guinea",2020-06-09 18:18:31.233,145.4667,-5.0558,77.73
us6000a8nh,5.7,"56 km ENE of Mohr, Iran",2020-06-09 17:18:14.071,53.4201,27.7199,10.0
us6000a8ls,4.5,"87 km SW of Patea, New Zealand",2020-06-09 16:09:29.886,173.782,-40.3315,130.28
us6000a8lw,5.5,"51 km ENE of Mohr, Iran",2020-06-09 16:08:50.970,53.3446,27.7645,10.0
us6000a8k6,4.8,"15 km SE of Susaki, Japan",2020-06-09 15:22:39.774,133.4007,33.2849,17.81
us6000acxj,4.5,"54 km SSE of Nemuro, Japan",2020-06-09 14:44:20.849,145.7939,42.8605,27.52
us6000a8fe,4.7,"117 km SE of King Cove, Alaska",2020-06-09 10:45:06.907,-161.2227,54.2147,32.98
us6000acxg,4.6,South Sandwich Islands region,2020-06-09 06:50:03.868,-25.0877,-58.6828,10.0
us6000acxe,4.5,"55 km S of Lithakiá, Greece",2020-06-09 06:39:06.414,20.7094,37.2278,10.0
us6000a89s,5.7,"212 km WSW of Ambon, Indonesia",2020-06-09 04:56:10.343,126.3437,-4.2241,10.0
us6000acx7,4.8,Mid-Indian Ridge,2020-06-09 02:38:08.042,69.4435,-23.7837,10.0
us6000a87s,4.5,"114 km ESE of Namie, Japan",2020-06-09 02:25:39.186,142.2256,37.1533,35.0
us6000a869,4.9,South Sandwich Islands region,2020-06-09 00:04:47.720,-25.4528,-56.4501,10.0
us6000aawt,4.5,"47 km W of Kigorobya, Uganda",2020-06-08 22:34:15.679,30.8804,1.615,10.0
us6000a81c,4.6,"Off the coast of Aisen, Chile",2020-06-08 19:49:19.818,-80.0995,-44.566,10.0
us6000a80s,4.7,"Off the coast of Aisen, Chile",2020-06-08 19:32:50.673,-80.0868,-44.6078,10.0
us6000a7zy,4.9,"272 km E of Levuka, Fiji",2020-06-08 19:03:31.023,-178.121,-17.8644,530.0
us6000aawq,4.5,Mid-Indian Ridge,2020-06-08 15:28:49.749,69.7237,-23.5991,10.0
us6000a7vx,4.7,"10 km SW of Mamurras, Albania",2020-06-08 15:21:51.813,19.5919,41.5268,3.74
us6000a7uf,4.6,"86 km WNW of Naisano Dua, Indonesia",2020-06-08 13:46:30.724,123.0591,-9.2645,95.63
us6000aawk,4.5,South Sandwich Islands region,2020-06-08 11:01:44.991,-24.7198,-58.5167,10.0
us6000a7re,4.6,"75 km SSW of Puerto San José, Guatemala",2020-06-08 06:05:42.861,-90.9979,13.265,31.26
nn00744961,4.8,"34 km SE of Mina, Nevada",2020-06-08 03:24:05.884,-117.7912,38.2059,5.2
us6000aawg,4.7,north of Ascension Island,2020-06-08 03:23:18.700,-16.0502,-0.2393,10.0
us6000a7ph,5.0,"164 km SE of Gorontalo, Indonesia",2020-06-08 02:34:32.651,124.2367,-0.3705,68.79
us6000a7kv,5.9,"133 km SW of Kokopo, Papua New Guinea",2020-06-07 20:06:38.760,151.5995,-5.3441,47.78
us6000a7kq,4.8,"93 km NNW of Port-Vila, Vanuatu",2020-06-07 19:40:43.961,167.8693,-17.0042,35.0
us6000aaqr,4.8,"88 km NE of Hihifo, Tonga",2020-06-07 15:58:28.637,-173.249,-15.3527,10.0
us6000a7iu,4.6,"181 km NNW of Las Khorey, Somalia",2020-06-07 15:12:00.543,47.6592,12.7132,10.0
us6000a7ig,5.7,"42 km ENE of Lata, Solomon Islands",2020-06-07 14:43:24.234,166.1781,-10.6384,20.49
us6000a7ic,5.8,"42 km E of Lata, Solomon Islands",2020-06-07 14:36:56.704,166.1838,-10.6606,13.0
us6000a7i4,4.8,"68 km ENE of Cortes, Philippines",2020-06-07 14:09:25.719,126.7611,9.5205,10.0
us6000aaqp,4.8,Scotia Sea,2020-06-07 13:15:15.150,-47.5592,-60.3578,10.0
us6000a7gb,5.4,"85 km SW of Alianza Cristiana, Peru",2020-06-07 10:31:19.221,-76.9635,-4.038,110.0
us6000a7fp,4.5,"73 km NNE of Ust’-Kamchatsk Staryy, Russia",2020-06-07 09:00:04.348,162.7099,56.872,10.0
us6000a7ea,4.5,"33 km WSW of Puerto Casma, Peru",2020-06-07 05:27:22.792,-78.6758,-9.5468,57.16
us6000a7cq,4.5,"102 km E of Shikotan, Russia",2020-06-07 04:05:53.901,147.9899,43.8607,42.84
us6000a7ci,4.9,"97 km NNW of Ba, Fiji",2020-06-07 03:42:37.763,177.4053,-16.6884,10.0
us6000a7cs,5.1,Mid-Indian Ridge,2020-06-07 03:39:50.648,69.7635,-23.714,10.0
us6000aaq8,4.7,Kermadec Islands region,2020-06-07 03:00:19.930,-178.5126,-31.5715,35.0
us6000a7bq,4.9,"13 km NNE of Hualien City, Taiwan",2020-06-07 01:49:23.181,121.66,24.0904,10.0
us6000aaqd,4.5,"7 km ESE of Wright, Philippines",2020-06-07 01:48:21.781,125.0901,11.7453,67.0
us6000aaq5,4.5,"14 km SSW of Hasaki, Japan",2020-06-07 00:26:33.890,140.7982,35.608,46.64
us6000a7ar,5.2,"103 km SW of Singkil, Indonesia",2020-06-06 23:50:35.433,97.053,1.7181,11.52
us6000a7at,4.6,"106 km SSE of Hihifo, Tonga",2020-06-06 23:12:59.205,-173.2774,-16.7789,35.0
us6000a7a6,4.6,northern Mid-Atlantic Ridge,2020-06-06 22:21:12.814,-41.2458,30.9701,10.0
us6000aanj,4.6,Mid-Indian Ridge,2020-06-06 22:11:53.245,69.6798,-23.6526,10.0
us6000a79t,4.6,Azores Islands region,2020-06-06 21:42:26.691,-33.7249,36.3043,10.0
us6000a78e,4.5,"211 km NW of Andenes, Norway",2020-06-06 20:19:52.524,12.1916,70.6512,10.0
us6000a76n,4.8,"78 km SSW of Gizo, Solomon Islands",2020-06-06 16:52:51.491,156.5255,-8.7347,9.51
us6000a75r,4.8,"88 km NE of Tobelo, Indonesia",2020-06-06 13:40:51.986,128.6624,2.1838,42.33
us6000a74v,5.7,"96 km NNW of Ba, Fiji",2020-06-06 10:55:41.996,177.346,-16.7247,10.0
us6000aan0,4.7,Kermadec Islands region,2020-06-06 09:40:05.726,-177.9204,-31.3573,10.0
us6000a72y,4.6,"113 km NW of Madang, Papua New Guinea",2020-06-06 08:20:18.229,145.0131,-4.5504,46.01
us6000a72v,5.0,South Sandwich Islands region,2020-06-06 08:05:54.872,-25.2567,-57.7404,34.12
us6000a72i,5.0,south of the Fiji Islands,2020-06-06 07:22:00.525,-179.4919,-22.1424,576.29
us6000a71c,5.3,"93 km ENE of Georgetown, Saint Helena",2020-06-06 05:03:05.872,-13.6871,-7.4871,10.0
us6000a6xx,4.5,"19 km NNW of Tekeli, Kazakhstan",2020-06-06 00:10:53.154,78.747,45.0,17.44
us6000a6vx,4.9,"219 km SE of Atlasovo, Russia",2020-06-05 21:27:07.297,161.8644,54.1121,10.0
us6000a6vw,4.7,northern Mid-Atlantic Ridge,2020-06-05 21:22:04.178,-28.1953,45.231,10.0
us6000a6v8,4.5,northern Mid-Atlantic Ridge,2020-06-05 20:27:06.226,-27.9193,45.3853,10.0
us6000a6qw,5.1,"25 km WSW of Do?anyol, Turkey",2020-06-05 18:06:21.607,38.7587,38.2379,10.0
us6000aa3z,4.6,South Sandwich Islands region,2020-06-05 17:47:51.976,-26.9678,-56.3064,62.97
us6000aa3r,4.5,"203 km ESE of Hihifo, Tonga",2020-06-05 17:27:05.215,-172.1768,-16.9199,10.0
us6000a6n6,5.0,north of Svalbard,2020-06-05 16:26:03.314,-3.3992,81.3832,10.0
ak02077veadq,4.5,"104 km SSE of Akhiok, Alaska",2020-06-05 13:47:44.978,-153.7995,56.0295,25.0
